"Submit_ID","Brand_Reg","Model_No","SoldIn","Screen_Tech","Avg_mode_power","Star2","ScreenSize_Category"
172723,"KOGAN","KAQL55MQ8ZT","Australia,Fiji,New Zealand","LCD (LED)",131.3,3,"50 inch"
172724,"KOGAN","KAQL65MQ8ZTA","Australia,Fiji,New Zealand","LCD (LED)",120.1,5,"55 inch"
172724,"KOGAN","KAQL65MQ8ZTB","Australia,Fiji,New Zealand","LCD (LED)",120.1,5,"55 inch"
172724,"KOGAN","KAQL65MQ8ZTC","Australia,Fiji,New Zealand","LCD (LED)",120.1,5,"55 inch"
172724,"KOGAN","KAQL65MQ8ZTD","Australia,Fiji,New Zealand","LCD (LED)",120.1,5,"55 inch"
172724,"KOGAN","KAQL65MQ8ZTE","Australia,Fiji,New Zealand","LCD (LED)",120.1,5,"55 inch"
172724,"KOGAN","KAQL65MQ8ZT","Australia,Fiji,New Zealand","LCD (LED)",120.1,5,"55 inch"
172740,"COOCAA","85G6500H","Australia,Fiji,New Zealand","LCD (LED)",143.6,6,"75 inch+"
172787,"COOCAA","65G6500H","Australia,Fiji,New Zealand","LCD (LED)",83.6,6,"55 inch"
172429,"KOGAN","KAL24R98T","Australia,Fiji,New Zealand","LCD (LED)",19.2,5,"22 inch"
172400,"LG","86UA841CPSA","Australia,Fiji,New Zealand","LCD (LED)",155,6,"75 inch+"
172399,"LG","75UA841CPSA","Australia,Fiji,New Zealand","LCD (LED)",137,5.5,"65 inch"
172867,"QBELL","QTU55T","Australia,Fiji,New Zealand","LCD",82,5.5,"50 inch"
172870,"EKO","K55USTW","Australia,Fiji,New Zealand","LCD",82,5.5,"50 inch"
172883,"BAUHN","ATV65UHDW1125","Australia","LCD",94.374,6,"55 inch"
172884,"BAUHN","ATV70UHDT0126","Australia,Fiji,New Zealand","LCD",110.35,6,"65 inch"
173171,"SYLVOX","OQ65A3KOHJ","Australia,Fiji,New Zealand","LCD",101.358,5.5,"55 inch"
173172,"SYLVOX","OQ75A3KOHJ","Australia,Fiji,New Zealand","LCD",130.692,5.5,"65 inch"
173212,"SAMSUNG","HG24F800FAW","Australia,Fiji,New Zealand","LCD (LED)",21,5,"22 inch"
173205,"KOGAN","KAQL65MQXTA","Australia,Fiji,New Zealand","LCD (LED)",208.5,2.5,"55 inch"
173235,"KOGAN","KAQL75MQXTA","Australia,Fiji,New Zealand","LCD (LED)",248.3,3,"65 inch"
173236,"KOGAN","KAQL85MQXTA","Australia,Fiji,New Zealand","LCD (LED)",321.3,2.5,"75 inch+"
173258,"JVC","AVAE557155A","Australia,Fiji,New Zealand","OLED",75.48,5.5,"55 inch"
173258,"JVC","LT55NE7155A","Australia,Fiji,New Zealand","OLED",75.48,5.5,"55 inch"
173258,"JVC","AVJE557165A","Australia,Fiji,New Zealand","OLED",75.48,5.5,"55 inch"
173258,"JVC","AVAE557155Aseries","Australia,Fiji,New Zealand","OLED",75.48,5.5,"55 inch"
173260,"LINSAR","LS65UHDZEN25S","Australia,Fiji,New Zealand","LCD (LED)",94.374,6,"55 inch"
173261,"DGTEC","DG75UHDW23351","Australia","LCD",128.89,6,"65 inch"
173272,"JVC","LT65NQ7165A","Australia,Fiji,New Zealand","LCD (LED)",66.42,6,"55 inch"
173332,"LG","55UA731C0SB","Australia,Fiji,New Zealand","LCD (LED)",91,5,"50 inch"
173334,"LG","65UA731C0SB","Australia,Fiji,New Zealand","LCD (LED)",115,5,"55 inch"
173400,"LG","43UA731C0SB","Australia,Fiji,New Zealand","LCD (LED)",66,4.5,"43 inch"
173401,"SAMSUNG","MRA115MR95F","Australia,Fiji,New Zealand","LCD (LED)",464,4,"75 inch+"
173404,"LG","50UA731C0SB","Australia,Fiji,New Zealand","LCD (LED)",81,4.5,"50 inch"
173462,"BLAUPUNKT","BP750USG60100","Australia,Fiji,New Zealand","LCD",211.836,3,"65 inch"
173483,"KOGAN","KALED60U95TA","Australia,Fiji,New Zealand","LCD (LED)",102,5,"55 inch"
173483,"KOGAN","KALED60U95TB","Australia,Fiji,New Zealand","LCD (LED)",102,5,"55 inch"
173483,"KOGAN","KALED60U95TC","Australia,Fiji,New Zealand","LCD (LED)",102,5,"55 inch"
173483,"KOGAN","KALED60U95TD","Australia,Fiji,New Zealand","LCD (LED)",102,5,"55 inch"
173483,"KOGAN","KALED60U95TE","Australia,Fiji,New Zealand","LCD (LED)",102,5,"55 inch"
173483,"KOGAN","KALED60U95T","Australia,Fiji,New Zealand","LCD (LED)",102,5,"55 inch"
173485,"BLAUPUNKT","BP400FTS","Australia,Fiji,New Zealand","LCD",45.3,5.5,"43 inch"
169375,"SAMSUNG","QA65Q6FAAW","Australia,Fiji,New Zealand","LCD (LED)",110,5.5,"55 inch"
169375,"SAMSUNG","QA65Q6FAAS","Australia,Fiji,New Zealand","LCD (LED)",110,5.5,"55 inch"
169375,"SAMSUNG","QA65Q6FAA","Australia,Fiji,New Zealand","LCD (LED)",110,5.5,"55 inch"
169481,"SAMSUNG","QA85Q6FAAW","Australia,Fiji,New Zealand","LCD (LED)",146,6,"75 inch+"
169481,"SAMSUNG","QA85Q6FAAS","Australia,Fiji,New Zealand","LCD (LED)",146,6,"75 inch+"
169481,"SAMSUNG","QA85Q6FAA","Australia,Fiji,New Zealand","LCD (LED)",146,6,"75 inch+"
169376,"SAMSUNG","QA75Q6FAAS","Australia,Fiji,New Zealand","LCD (LED)",134,5.5,"65 inch"
169376,"SAMSUNG","QA75Q6FAA","Australia,Fiji,New Zealand","LCD (LED)",134,5.5,"65 inch"
169376,"SAMSUNG","QA75Q6FAAW","Australia,Fiji,New Zealand","LCD (LED)",134,5.5,"65 inch"
173656,"AIWA","AWS430QWE","Australia,Fiji,New Zealand","LCD (LED)",38.16,6,"43 inch"
173787,"FPD","OG32P1","Australia","LCD (LED)",31.68,5,"32 inch"
173787,"FPD","OG32P2","Australia","LCD (LED)",31.68,5,"32 inch"
173787,"FPD","32","Australia","LCD (LED)",31.68,5,"32 inch"
173795,"JVC","LT40NQ5155A","Australia,Fiji,New Zealand","LCD (LED)",32.46,6,"43 inch"
173795,"JVC","LT40NQ5165A","Australia,Fiji,New Zealand","LCD (LED)",32.46,6,"43 inch"
173795,"JVC","LT40","Australia,Fiji,New Zealand","LCD (LED)",32.46,6,"43 inch"
173853,"TECO","LED24JFRDHU","Australia,Fiji,New Zealand","LCD (LED)",17.48,5.5,"22 inch"
173855,"TECO","LED19JHRHU","Australia,Fiji,New Zealand","LCD (LED)",18.47,4,"22 inch"
173859,"QBELL","QTU50T","Australia,Fiji,New Zealand","LCD (LED)",67.76,5.5,"50 inch"
173867,"BAUHN","ATV49FHDT0126","Australia","LCD",52.6,6,"50 inch"
173894,"EKO","K65USTW","Australia,Fiji,New Zealand","LCD",100.8,6,"55 inch"
173952,"BLAUPUNKT","BP24TIZDVD","Australia,Fiji,New Zealand","LCD (LED)",25.68,4.5,"22 inch"
173954,"BLAUPUNKT","BP32TIZDVD","Australia,Fiji,New Zealand","LCD (LED)",34.76,5,"32 inch"
173976,"BLAUPUNKT","BP40TIZDVD","Australia,Fiji,New Zealand","LCD (LED)",35.63,6,"43 inch"
173697,"JVC","AVBQ557165A","Australia,Fiji,New Zealand","LCD (LED)",60.62,6,"50 inch"
174026,"EKO","K70USTW","Australia,Fiji,New Zealand","LCD (LED)",112.33,6,"65 inch"
174057,"DGTEC","DG70UHDW23353","Australia","LCD (LED)",108.29,6,"65 inch"
174073,"EKO","K320HGT12V","Australia,Fiji,New Zealand","LCD (LED)",31.784,5,"32 inch"
166773,"EKO","K650UGT2","Australia,Fiji,New Zealand","LCD",94.65,4,"55 inch"
166773,"EKO","K650UGT","Australia,Fiji,New Zealand","LCD",94.65,4,"55 inch"
166773,"EKO","K650UGT2Q","Australia,Fiji,New Zealand","LCD",94.65,4,"55 inch"
174102,"BLAUPUNKT","COBP550UTS","Australia,Fiji,New Zealand","LCD",82.2,5.5,"50 inch"
174141,"ALTIUS","AT24HDNFB","Australia","LCD (LED)",15.38,6,"22 inch"
174225,"EKO","K75USTW","Australia,Fiji,New Zealand","LCD (LED)",100.3,7,"65 inch"
174258,"AKAI","AK50UHDZEN","Australia","LCD (LED)",56.59,6,"50 inch"
174262,"EKO","K750UATW","Australia,Fiji,New Zealand","LCD",195.75,4,"65 inch"
174307,"AIWA","AWS500WN","Australia","LCD (LED)",58.95,6,"50 inch"
174310,"AIWA","AWS55DW","Australia","LCD (LED)",90.11,5,"50 inch"
174315,"AIWA","AWS650QWG","Australia","LCD (LED)",92.39,6,"55 inch"
174336,"BLAUPUNKT","BP320HSG98","Australia,Fiji,New Zealand","LCD",28,4,"32 inch"
174336,"BLAUPUNKT","BP320FSG98","Australia,Fiji,New Zealand","LCD",28,4,"32 inch"
174336,"BLAUPUNKT","BP320FSG9800","Australia,Fiji,New Zealand","LCD",28,4,"32 inch"
174384,"AIWA","AWS550QWE","Australia,Fiji,New Zealand","LCD (LED)",60.78,6,"50 inch"
174384,"AIWA","AWS550QW","Australia,Fiji,New Zealand","LCD (LED)",60.78,6,"50 inch"
174384,"AIWA","AWS550QWEAWS550QW","Australia,Fiji,New Zealand","LCD (LED)",60.78,6,"50 inch"
174442,"JVC","AVBQ557165AE","Australia,Fiji,New Zealand","LCD (LED)",60.78,6,"50 inch"
174442,"JVC","AVBQ557165A","Australia,Fiji,New Zealand","LCD (LED)",60.78,6,"50 inch"
155853,"EKO","K320HGT","Australia,Fiji,New Zealand","LCD",34.296,5,"32 inch"
155853,"EKO","K320FGTQ","Australia,Fiji,New Zealand","LCD",34.296,5,"32 inch"
155853,"EKO","K320","Australia,Fiji,New Zealand","LCD",34.296,5,"32 inch"
155853,"EKO","K320HGTLB","Australia,Fiji,New Zealand","LCD",34.296,5,"32 inch"
155853,"EKO","K320HGTLW","Australia,Fiji,New Zealand","LCD",34.296,5,"32 inch"
174442,"JVC","AVBQ557165AEAVBQ557165A","Australia,Fiji,New Zealand","LCD (LED)",60.78,6,"50 inch"
174511,"SPARK ELECTRONICS","55SPAOutdoorTV","Australia,Fiji,New Zealand","LCD (LED)",114.75,4,"50 inch"
174511,"SPARK ELECTRONICS","65SPAOutdoorTV","Australia,Fiji,New Zealand","LCD (LED)",114.75,4,"50 inch"
174511,"SPARK ELECTRONICS","75SPAOutdoorTV","Australia,Fiji,New Zealand","LCD (LED)",114.75,4,"50 inch"
174511,"SPARK ELECTRONICS","55ALFOutdoorTV","Australia,Fiji,New Zealand","LCD (LED)",114.75,4,"50 inch"
174511,"SPARK ELECTRONICS","65ALFOutdoorTV","Australia,Fiji,New Zealand","LCD (LED)",114.75,4,"50 inch"
174511,"SPARK ELECTRONICS","75ALFOutdoorTV","Australia,Fiji,New Zealand","LCD (LED)",114.75,4,"50 inch"
174511,"SPARK ELECTRONICS","OutdoorTV","Australia,Fiji,New Zealand","LCD (LED)",114.75,4,"50 inch"
174512,"SPARK ELECTRONICS","65PatioPro","Australia,Fiji,New Zealand","LCD",158.28,4,"55 inch"
174512,"SPARK ELECTRONICS","65Patio","Australia,Fiji,New Zealand","LCD",158.28,4,"55 inch"
174512,"SPARK ELECTRONICS","65Pavilion2Pro","Australia,Fiji,New Zealand","LCD",158.28,4,"55 inch"
174512,"SPARK ELECTRONICS","65Pavilion2","Australia,Fiji,New Zealand","LCD",158.28,4,"55 inch"
174512,"SPARK ELECTRONICS","OutdoorTV","Australia,Fiji,New Zealand","LCD",158.28,4,"55 inch"
174513,"SPARK ELECTRONICS","55PatioPro","Australia,Fiji,New Zealand","LCD",127.74,3.5,"50 inch"
174513,"SPARK ELECTRONICS","55Patio","Australia,Fiji,New Zealand","LCD",127.74,3.5,"50 inch"
174513,"SPARK ELECTRONICS","55Pavilion2","Australia,Fiji,New Zealand","LCD",127.74,3.5,"50 inch"
174513,"SPARK ELECTRONICS","55Pavilion2Pro","Australia,Fiji,New Zealand","LCD",127.74,3.5,"50 inch"
174513,"SPARK ELECTRONICS","OutdoorTV","Australia,Fiji,New Zealand","LCD",127.74,3.5,"50 inch"
173428,"AIWA","AWC240WZ","Australia,Fiji,New Zealand","LCD (LED)",26.3,4,"22 inch"
173428,"AIWA","AWC24DW","Australia,Fiji,New Zealand","LCD (LED)",26.3,4,"22 inch"
173428,"AIWA","AWC240WZAWC24DW","Australia,Fiji,New Zealand","LCD (LED)",26.3,4,"22 inch"
174634,"SPARK ELECTRONICS","75Patio","Australia,Fiji,New Zealand","LCD",252.5,3,"65 inch"
174634,"SPARK ELECTRONICS","75PatioPro","Australia,Fiji,New Zealand","LCD",252.5,3,"65 inch"
174634,"SPARK ELECTRONICS","75Pavilion2","Australia,Fiji,New Zealand","LCD",252.5,3,"65 inch"
174634,"SPARK ELECTRONICS","75Pavilion2Pro","Australia,Fiji,New Zealand","LCD",252.5,3,"65 inch"
174634,"SPARK ELECTRONICS","OutdoorTV","Australia,Fiji,New Zealand","LCD",252.5,3,"65 inch"
174635,"SPARK ELECTRONICS","86Patio","Australia,Fiji,New Zealand","LCD",482.4,1,"75 inch+"
174635,"SPARK ELECTRONICS","86PatioPro","Australia,Fiji,New Zealand","LCD",482.4,1,"75 inch+"
174635,"SPARK ELECTRONICS","86Pavilion2","Australia,Fiji,New Zealand","LCD",482.4,1,"75 inch+"
174635,"SPARK ELECTRONICS","86Pavilion2Pro","Australia,Fiji,New Zealand","LCD",482.4,1,"75 inch+"
174635,"SPARK ELECTRONICS","OutdoorTV","Australia,Fiji,New Zealand","LCD",482.4,1,"75 inch+"
174637,"SPARK ELECTRONICS","65Lumin","Australia,Fiji,New Zealand","LCD",240.9,2,"55 inch"
174639,"SPARK ELECTRONICS","75Lumin","Australia,Fiji,New Zealand","LCD",340.8,1.5,"65 inch"
174687,"KOGAN","KAQL100MQXTA","Australia,Fiji,New Zealand","LCD (LED)",254.9,5,"75 inch+"
174687,"KOGAN","KAQL100MQXTB","Australia,Fiji,New Zealand","LCD (LED)",254.9,5,"75 inch+"
174687,"KOGAN","KAQL100MQXTC","Australia,Fiji,New Zealand","LCD (LED)",254.9,5,"75 inch+"
174687,"KOGAN","KAQL100MQXTD","Australia,Fiji,New Zealand","LCD (LED)",254.9,5,"75 inch+"
174687,"KOGAN","KAQL100MQXT","Australia,Fiji,New Zealand","LCD (LED)",254.9,5,"75 inch+"
174768,"LG","55QNED86BSA","Australia,New Zealand","LCD (LED)",82,5.5,"50 inch"
174769,"LG","55QNED87B6A","Australia,New Zealand","LCD (LED)",82,5.5,"50 inch"
174770,"LG","65QNED86BSA","Australia,New Zealand","LCD (LED)",100,6,"55 inch"
174771,"LG","65QNED87B6A","Australia,New Zealand","LCD (LED)",100,6,"55 inch"
174772,"LG","75QNED86BSA","Australia,New Zealand","LCD (LED)",105,7,"65 inch"
174773,"LG","75QNED87B6A","Australia,New Zealand","LCD (LED)",105,7,"65 inch"
174774,"LG","86QNED86BSA","Australia,New Zealand","LCD (LED)",148,6,"75 inch+"
174775,"LG","86QNED87B6A","Australia,New Zealand","LCD (LED)",148,6,"75 inch+"
174854,"PHILIPS","55HFL402597","Australia,Fiji,New Zealand","LCD (LED)",61.2,6,"50 inch"
174855,"PHILIPS","55HFL702597","Australia,Fiji,New Zealand","LCD (LED)",67.5,5.5,"50 inch"
174889,"PHILIPS","50HFL402597","Australia,Fiji,New Zealand","LCD (LED)",47.5,6,"50 inch"
174890,"PHILIPS","50HFL702597","Australia,Fiji,New Zealand","LCD (LED)",52.1,5.5,"50 inch"
174891,"PHILIPS","65HFL702597","Australia,Fiji,New Zealand","LCD (LED)",76.6,6,"55 inch"
174894,"AIWA","AWS500QW","Australia,Fiji,New Zealand","LCD (LED)",51.6,6,"50 inch"
174894,"AIWA","AWS500QWE","Australia,Fiji,New Zealand","LCD (LED)",51.6,6,"50 inch"
174894,"AIWA","AWS500QWAWS500QWE","Australia,Fiji,New Zealand","LCD (LED)",51.6,6,"50 inch"
174901,"PHILIPS","32HFL402597","Australia,Fiji,New Zealand","LCD (LED)",24.7,5.5,"32 inch"
174902,"PHILIPS","24HFL402597","Australia,Fiji,New Zealand","LCD (LED)",20.2,4.5,"22 inch"
174903,"PHILIPS","43HFL402597","Australia,Fiji,New Zealand","LCD (LED)",32.5,5.5,"43 inch"
174904,"PHILIPS","43HFL702597","Australia,Fiji,New Zealand","LCD (LED)",41.5,5.5,"43 inch"
174915,"LG","OLED65B6PSA","Australia,New Zealand","OLED",106,5.5,"55 inch"
174916,"LG","OLED65B66LA","Australia,New Zealand","OLED",106,5.5,"55 inch"
174934,"CHIQ","L24D6CG","Australia,Fiji,New Zealand","LCD (LED)",20,5,"22 inch"
174976,"LG","43NU850B6LA","Australia,New Zealand","LCD (LED)",62,4.5,"43 inch"
174977,"LG","43NU855BPSA","Australia,New Zealand","LCD (LED)",62,4.5,"43 inch"
174978,"LG","55NU850B6LA","Australia,New Zealand","LCD (LED)",80,5.5,"50 inch"
174979,"LG","55NU855BPSA","Australia,New Zealand","LCD (LED)",80,5.5,"50 inch"
174980,"LG","65MRGB86B6A","Australia,New Zealand","LCD (LED)",105,5.5,"55 inch"
174981,"LG","65MRGB86BSA","Australia,New Zealand","LCD (LED)",105,5.5,"55 inch"
175010,"SYLVOX","OT43A7K5GD","Australia,Fiji,New Zealand","LCD",51.6354,5,"43 inch"
175011,"SYLVOX","OT43A7K5GF","Australia,Fiji,New Zealand","LCD",51.03,5,"43 inch"
175011,"SYLVOX","OQ43A7K5GF","Australia,Fiji,New Zealand","LCD",51.03,5,"43 inch"
175011,"SYLVOX","OT43A2KEGE","Australia,Fiji,New Zealand","LCD",51.03,5,"43 inch"
175011,"SYLVOX","OQ43A2KEGE","Australia,Fiji,New Zealand","LCD",51.03,5,"43 inch"
175011,"SYLVOX","OQ43A2KOGF","Australia,Fiji,New Zealand","LCD",51.03,5,"43 inch"
175011,"SYLVOX","OT43A2KOGF","Australia,Fiji,New Zealand","LCD",51.03,5,"43 inch"
175011,"SYLVOX","OT43B2K5GF","Australia,Fiji,New Zealand","LCD",51.03,5,"43 inch"
175011,"SYLVOX","OT43A2K3GF","Australia,Fiji,New Zealand","LCD",51.03,5,"43 inch"
175011,"SYLVOX","OQ43A2K3GF","Australia,Fiji,New Zealand","LCD",51.03,5,"43 inch"
175011,"SYLVOX","O43GF","Australia,Fiji,New Zealand","LCD",51.03,5,"43 inch"
175012,"LG","85QNED80B6A","Australia,New Zealand","LCD (LED)",212,5,"75 inch+"
175013,"LG","85QNED80BSA","Australia,New Zealand","LCD (LED)",212,5,"75 inch+"
175014,"LG","OLED65C6PSA","Australia,New Zealand","OLED",109,5.5,"55 inch"
175015,"LG","OLED65C66LA","Australia,New Zealand","OLED",109,5.5,"55 inch"
175010,"SYLVOX","OQ43A7K5GD","Australia,Fiji,New Zealand","LCD",51.6354,5,"43 inch"
175010,"SYLVOX","OQ43A2KEGC","Australia,Fiji,New Zealand","LCD",51.6354,5,"43 inch"
175010,"SYLVOX","OT43A2KOGD","Australia,Fiji,New Zealand","LCD",51.6354,5,"43 inch"
175010,"SYLVOX","OQ43A2KOGD","Australia,Fiji,New Zealand","LCD",51.6354,5,"43 inch"
175010,"SYLVOX","OT43B3K5GD","Australia,Fiji,New Zealand","LCD",51.6354,5,"43 inch"
175010,"SYLVOX","OQ43B3K5GD","Australia,Fiji,New Zealand","LCD",51.6354,5,"43 inch"
175010,"SYLVOX","OT43BKGD","Australia,Fiji,New Zealand","LCD",51.6354,5,"43 inch"
175010,"SYLVOX","OQ43BKGD","Australia,Fiji,New Zealand","LCD",51.6354,5,"43 inch"
175010,"SYLVOX","OT43A2K3GD","Australia,Fiji,New Zealand","LCD",51.6354,5,"43 inch"
175010,"SYLVOX","O43K","Australia,Fiji,New Zealand","LCD",51.6354,5,"43 inch"
175037,"SYLVOX","OQ55A3K8HG","Australia,Fiji,New Zealand","LCD",65.5236,6,"50 inch"
175047,"SYLVOX","OT55A7K5GF","Australia,Fiji,New Zealand","LCD",71.3472,6,"50 inch"
175047,"SYLVOX","OQ55A7K5GF","Australia,Fiji,New Zealand","LCD",71.3472,6,"50 inch"
175047,"SYLVOX","OT55A2KEGE","Australia,Fiji,New Zealand","LCD",71.3472,6,"50 inch"
175047,"SYLVOX","OQ55A2KEGE","Australia,Fiji,New Zealand","LCD",71.3472,6,"50 inch"
175047,"SYLVOX","OQ55A2KOGF","Australia,Fiji,New Zealand","LCD",71.3472,6,"50 inch"
175047,"SYLVOX","OT55A2KOGF","Australia,Fiji,New Zealand","LCD",71.3472,6,"50 inch"
175047,"SYLVOX","OT55B2K5GF","Australia,Fiji,New Zealand","LCD",71.3472,6,"50 inch"
175047,"SYLVOX","OT55A2K3GF","Australia,Fiji,New Zealand","LCD",71.3472,6,"50 inch"
175047,"SYLVOX","OQ55A2K3GF","Australia,Fiji,New Zealand","LCD",71.3472,6,"50 inch"
175047,"SYLVOX","O55KG","Australia,Fiji,New Zealand","LCD",71.3472,6,"50 inch"
175050,"SYLVOX","OT55A7K5GD","Australia,Fiji,New Zealand","LCD",67.434,6,"50 inch"
175050,"SYLVOX","O55KG","Australia,Fiji,New Zealand","LCD",67.434,6,"50 inch"
175050,"SYLVOX","OQ55A7K5GD","Australia,Fiji,New Zealand","LCD",67.434,6,"50 inch"
175050,"SYLVOX","OQ55A2KEGC","Australia,Fiji,New Zealand","LCD",67.434,6,"50 inch"
175050,"SYLVOX","OT55A2KOGD","Australia,Fiji,New Zealand","LCD",67.434,6,"50 inch"
175050,"SYLVOX","OQ55A2KOGD","Australia,Fiji,New Zealand","LCD",67.434,6,"50 inch"
175050,"SYLVOX","OT55B3K5GD","Australia,Fiji,New Zealand","LCD",67.434,6,"50 inch"
175050,"SYLVOX","OQ55B3K5GD","Australia,Fiji,New Zealand","LCD",67.434,6,"50 inch"
175050,"SYLVOX","OT55BKGD","Australia,Fiji,New Zealand","LCD",67.434,6,"50 inch"
175050,"SYLVOX","OQ55BKGD","Australia,Fiji,New Zealand","LCD",67.434,6,"50 inch"
175050,"SYLVOX","OT55A2K3GD","Australia,Fiji,New Zealand","LCD",67.434,6,"50 inch"
175053,"SYLVOX","OQ65A3K8HG","Australia,Fiji,New Zealand","LCD",93.012,6,"55 inch"
175054,"SYLVOX","OT65A7K5GF","Australia,Fiji,New Zealand","LCD",90.0792,6,"55 inch"
175054,"SYLVOX","OQ65A7K5GF","Australia,Fiji,New Zealand","LCD",90.0792,6,"55 inch"
175054,"SYLVOX","OT65A2KEGE","Australia,Fiji,New Zealand","LCD",90.0792,6,"55 inch"
175054,"SYLVOX","OQ65A2KEGE","Australia,Fiji,New Zealand","LCD",90.0792,6,"55 inch"
175054,"SYLVOX","OQ65A2KOGF","Australia,Fiji,New Zealand","LCD",90.0792,6,"55 inch"
175054,"SYLVOX","OT65A2KOGF","Australia,Fiji,New Zealand","LCD",90.0792,6,"55 inch"
175054,"SYLVOX","OT65B2K5GF","Australia,Fiji,New Zealand","LCD",90.0792,6,"55 inch"
175054,"SYLVOX","OT65A2K3GF","Australia,Fiji,New Zealand","LCD",90.0792,6,"55 inch"
175054,"SYLVOX","OQ65A2K3GF","Australia,Fiji,New Zealand","LCD",90.0792,6,"55 inch"
175054,"SYLVOX","O65KG","Australia,Fiji,New Zealand","LCD",90.0792,6,"55 inch"
175056,"SYLVOX","OT65A7K5GD","Australia,Fiji,New Zealand","LCD",90.1488,6,"55 inch"
175056,"SYLVOX","OQ65A7K5GD","Australia,Fiji,New Zealand","LCD",90.1488,6,"55 inch"
175056,"SYLVOX","O65KG","Australia,Fiji,New Zealand","LCD",90.1488,6,"55 inch"
175056,"SYLVOX","OQ65A2KEGC","Australia,Fiji,New Zealand","LCD",90.1488,6,"55 inch"
175056,"SYLVOX","OT65A2KOGD","Australia,Fiji,New Zealand","LCD",90.1488,6,"55 inch"
175056,"SYLVOX","OQ65A2KOGD","Australia,Fiji,New Zealand","LCD",90.1488,6,"55 inch"
175056,"SYLVOX","OT65B3K5GD","Australia,Fiji,New Zealand","LCD",90.1488,6,"55 inch"
175056,"SYLVOX","OQ65B3K5GD","Australia,Fiji,New Zealand","LCD",90.1488,6,"55 inch"
175056,"SYLVOX","OT65BKGD","Australia,Fiji,New Zealand","LCD",90.1488,6,"55 inch"
175056,"SYLVOX","OQ65BKGD","Australia,Fiji,New Zealand","LCD",90.1488,6,"55 inch"
175056,"SYLVOX","OT65A2K3GD","Australia,Fiji,New Zealand","LCD",90.1488,6,"55 inch"
175059,"SYLVOX","OQ75A3K8HG","Australia,Fiji,New Zealand","LCD",103.59,7,"65 inch"
175061,"SYLVOX","OT75A7K5GF","Australia,Fiji,New Zealand","LCD",124.536,6,"65 inch"
175061,"SYLVOX","OQ75A7K5GF","Australia,Fiji,New Zealand","LCD",124.536,6,"65 inch"
175061,"SYLVOX","OT75A2KEGE","Australia,Fiji,New Zealand","LCD",124.536,6,"65 inch"
175061,"SYLVOX","OQ75A2KEGE","Australia,Fiji,New Zealand","LCD",124.536,6,"65 inch"
175061,"SYLVOX","OQ75A2KOGF","Australia,Fiji,New Zealand","LCD",124.536,6,"65 inch"
175061,"SYLVOX","OT75A2KOGF","Australia,Fiji,New Zealand","LCD",124.536,6,"65 inch"
175061,"SYLVOX","OT75B2K5GF","Australia,Fiji,New Zealand","LCD",124.536,6,"65 inch"
175061,"SYLVOX","OT75A2K3GF","Australia,Fiji,New Zealand","LCD",124.536,6,"65 inch"
175061,"SYLVOX","OQ75A2K3GF","Australia,Fiji,New Zealand","LCD",124.536,6,"65 inch"
175061,"SYLVOX","O75KG","Australia,Fiji,New Zealand","LCD",124.536,6,"65 inch"
175062,"SYLVOX","OT75A7K5GD","Australia,Fiji,New Zealand","LCD",119.9244,6,"65 inch"
175062,"SYLVOX","OQ75A7K5GD","Australia,Fiji,New Zealand","LCD",119.9244,6,"65 inch"
175062,"SYLVOX","OQ75A2KEGC","Australia,Fiji,New Zealand","LCD",119.9244,6,"65 inch"
175062,"SYLVOX","OT75A2KOGD","Australia,Fiji,New Zealand","LCD",119.9244,6,"65 inch"
175062,"SYLVOX","OQ75A2KOGD","Australia,Fiji,New Zealand","LCD",119.9244,6,"65 inch"
175062,"SYLVOX","OT75B3K5GD","Australia,Fiji,New Zealand","LCD",119.9244,6,"65 inch"
175062,"SYLVOX","OQ75B3K5GD","Australia,Fiji,New Zealand","LCD",119.9244,6,"65 inch"
175062,"SYLVOX","OT75BKGD","Australia,Fiji,New Zealand","LCD",119.9244,6,"65 inch"
175062,"SYLVOX","OQ75BKGD","Australia,Fiji,New Zealand","LCD",119.9244,6,"65 inch"
175062,"SYLVOX","OT75A2K3GD","Australia,Fiji,New Zealand","LCD",119.9244,6,"65 inch"
175062,"SYLVOX","O75KG","Australia,Fiji,New Zealand","LCD",119.9244,6,"65 inch"
175073,"HISENSE","32Q6QAU","Australia,New Zealand","LCD (LED)",24.82,6,"32 inch"
175073,"HISENSE","32Q6QNZ","Australia,New Zealand","LCD (LED)",24.82,6,"32 inch"
175073,"HISENSE","32Q6Q","Australia,New Zealand","LCD (LED)",24.82,6,"32 inch"
174894,"AIWA","AVBO507165A","Australia,Fiji,New Zealand","LCD (LED)",51.6,6,"50 inch"
174894,"AIWA","AVBQ507165AE","Australia,Fiji,New Zealand","LCD (LED)",51.6,6,"50 inch"
174894,"AIWA","AVJQ507165A","Australia,Fiji,New Zealand","LCD (LED)",51.6,6,"50 inch"
175205,"AIWA","AWS700WS","Australia","LCD (LED)",149.6,4.5,"65 inch"
175207,"JVC","LT70NQ7165A","Australia","LCD (LED)",136.3,4.5,"65 inch"
175208,"AIWA","AWS60DG","Australia","LCD (LED)",102,5,"55 inch"
175210,"EKO","K50FST","Australia,Fiji,New Zealand","LCD (LED)",55.52,6,"50 inch"
